"","Start_time","End_time","Finished","Screening","Condition","Intro","Consent","Reason_nc","Check_phd","Check_work_status","ob1","ob2","ob3","ra1","ra2","ra3","op1","op2","op3","iq1","iq2","iq3","in1","in2","in3","co1","co2","co3","Country","Year_born","Year_phd","Gender","Tenure","Feedback","Target"
"625","6/27/2014 13:08","6/27/2014 13:13","1","","Male","1","1","","1","1",1,7,2,6,4,7,7,6,7,3,2,4,7,7,7,7,6,3,"163","41","76","1","4","","Male Scientists"
"626","6/27/2014 13:13","6/27/2014 13:22","1","","Male","1","1","","1","1",6,4,7,2,6,6,5,3,4,2,3,1,4,4,4,4,2,1,"163","48","77","2","5","","Male Scientists"
"627","6/27/2014 13:23","6/27/2014 13:27","1","","Female","1","1","","1","1",6,6,3,6,6,5,7,6,7,4,6,4,6,6,7,5,3,4,"31","58","89","2","5","","Female Scientists"
"628","6/27/2014 13:28","6/27/2014 13:31","1","","Male","1","1","","2","",5,3,4,5,4,5,4,5,3,6,5,6,5,3,6,3,5,3,"31","65","96","2","5","","Male Scientists"
"630","6/27/2014 13:21","6/27/2014 13:34","1","","Male","1","1","","2","",4,6,6,5,6,4,5,7,5,2,6,5,6,6,7,5,4,2,"122","58","95","2","5","","Male Scientists"
"631","6/27/2014 13:31","6/27/2014 13:39","1","","Female","1","1","","1","1",4,5,5,7,7,7,5,6,6,5,6,5,7,4,4,3,5,3,"187","63","91","2","5","","Female Scientists"
"632","6/27/2014 13:38","6/27/2014 13:43","1","","Male","1","1","","1","1",4,6,3,4,5,4,4,5,5,3,4,4,4,4,4,4,3,3,"31","32","59","1","4","","Male Scientists"
"633","6/27/2014 13:37","6/27/2014 13:43","1","","Female","1","1","","1","1",3,6,4,6,6,6,6,6,6,6,6,6,6,6,6,6,5,3,"48","44","73","2","4","","Female Scientists"
"634","6/27/2014 13:40","6/27/2014 13:45","1","","Female","1","1","","1","1",6,6,6,6,4,4,4,6,5,3,2,4,6,4,4,6,5,3,"187","29","57","1","4","","Female Scientists"
"635","6/27/2014 13:43","6/27/2014 13:46","1","","Female","1","1","","1","6",7,7,4,7,7,7,7,7,7,5,7,6,7,4,4,7,6,3,"31","62","93","2","5","","Female Scientists"
"638","6/27/2014 13:43","6/27/2014 13:50","1","","Male","1","1","","1","1",4,4,2,4,6,4,4,6,4,2,2,NA,4,4,4,4,4,2,"163","56","87","1","4","","Male Scientists"
"639","6/27/2014 14:01","6/27/2014 14:04","1","","Male","1","1","","1","1",4,4,5,4,4,4,4,4,4,2,2,4,2,4,1,4,2,3,"163","46","76","2","4","","Male Scientists"
"640","6/27/2014 13:59","6/27/2014 14:06","1","","Male","1","1","","1","1",2,3,3,3,5,5,3,5,5,4,3,3,3,2,2,3,3,2,"163","47","82","1","4","","Male Scientists"
"642","6/27/2014 13:10","6/27/2014 14:11","1","","Female","1","1","","1","1",6,6,4,6,6,6,2,6,6,2,4,4,6,3,4,3,3,2,"187","58","91","2","5","","Female Scientists"
"643","6/27/2014 14:08","6/27/2014 14:13","1","","Female","1","1","","1","1",6,6,4,6,7,6,4,4,4,4,6,6,6,4,4,4,5,4,"187","59","91","1","5","","Female Scientists"
"644","6/27/2014 14:10","6/27/2014 14:15","1","","Female","1","1","","1","1",5,4,2,4,6,6,4,6,6,3,7,4,5,4,4,2,5,4,"137","56","82","1","5","","Female Scientists"
"645","6/27/2014 14:11","6/27/2014 14:17","1","","Male","1","1","","1","1",6,5,6,5,5,6,5,6,5,2,2,2,5,5,2,2,2,2,"24","46","79","1","5","","Male Scientists"
"647","6/27/2014 14:15","6/27/2014 14:21","1","","Female","1","1","","1","1",4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,"187","45","71","1","4","","Female Scientists"
"648","6/27/2014 14:23","6/27/2014 14:29","1","","Female","1","1","","1","1",6,4,4,3,6,6,6,6,6,6,4,3,6,5,3,3,6,5,"187","27","53","1","5","","Female Scientists"
"649","6/27/2014 14:34","6/27/2014 14:37","1","","Male","1","1","","1","1",2,5,3,6,5,7,5,3,6,4,2,4,4,2,4,5,6,2,"31","44","72","1","4","","Male Scientists"
"650","6/27/2014 14:34","6/27/2014 14:38","1","","Male","1","1","","1","1",6,5,6,5,6,5,5,5,5,4,2,2,6,4,6,4,5,3,"187","45","75","1","5","","Male Scientists"
"651","6/27/2014 14:41","6/27/2014 14:45","1","","Female","1","1","","1","1",6,7,4,6,7,6,7,1,6,7,5,6,5,6,5,7,5,4,"61","64","93","1","5","","Female Scientists"
"652","6/27/2014 14:41","6/27/2014 14:49","1","","Male","1","1","","1","1",2,4,5,6,6,5,4,5,3,3,2,2,3,3,3,2,2,1,"187","49","86","1","5","","Male Scientists"
"653","6/27/2014 14:51","6/27/2014 14:55","1","","Female","1","1","","1","1",5,4,3,3,6,5,4,5,4,6,3,5,6,3,2,2,4,2,"77","53","81","1","5","","Female Scientists"
"654","6/27/2014 14:54","6/27/2014 14:56","1","","Male","1","1","","1","1",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"187","50","84","1","4","","Male Scientists"
"655","6/27/2014 14:54","6/27/2014 14:59","1","","Female","1","1","","1","1",6,5,3,5,5,6,5,5,5,6,7,6,6,5,5,3,6,4,"65","44","71","2","4","","Female Scientists"
"656","6/27/2014 14:51","6/27/2014 15:00","1","","Male","1","1","","1","1",5,5,3,5,5,5,6,5,5,4,6,5,5,6,5,5,4,2,"24","35","77","1","5","","Male Scientists"
"658","6/27/2014 14:56","6/27/2014 15:01","1","","Male","1","1","","1","1",4,4,4,4,5,4,4,4,5,4,4,4,4,4,4,4,3,2,"187","45","83","1","5","","Male Scientists"
"659","6/27/2014 14:55","6/27/2014 15:01","1","","Female","1","1","","1","1",7,6,6,6,6,6,6,6,6,6,5,6,7,6,6,6,6,1,"48","53","81","2","4","","Female Scientists"
"660","6/27/2014 15:01","6/27/2014 15:05","1","","Male","1","1","","1","1",3,5,3,5,5,5,4,3,3,3,2,4,6,4,5,3,3,3,"187","63","91","1","5","","Male Scientists"
"661","6/27/2014 15:02","6/27/2014 15:06","1","","Female","1","1","","1","1",4,4,4,4,4,4,4,4,4,3,4,2,4,4,4,4,4,4,"187","48","75","1","5","","Female Scientists"
"662","6/27/2014 14:58","6/27/2014 15:06","1","","Female","1","1","","1","1",6,7,2,7,7,6,5,6,6,4,4,4,4,NA,1,2,5,1,"24","52","82","1","4","","Female Scientists"
"663","6/27/2014 15:05","6/27/2014 15:08","1","","Male","1","1","","1","1",4,4,2,4,3,4,2,4,3,2,3,2,4,2,2,2,2,2,"24","34","69","1","4","","Male Scientists"
"665","6/27/2014 15:08","6/27/2014 15:12","1","","Male","1","1","","1","1",6,5,2,6,7,6,6,6,6,3,6,5,6,6,6,4,3,2,"31","38","66","1","4","","Male Scientists"
"667","6/27/2014 15:13","6/27/2014 15:21","1","","Female","1","1","","1","1",6,6,3,6,6,6,6,6,5,3,4,4,6,6,6,5,4,5,"187","55","84","2","5","","Female Scientists"
"668","6/27/2014 15:23","6/27/2014 15:26","1","","Female","1","1","","1","1",4,6,4,7,6,7,5,6,7,4,4,4,6,7,6,7,5,7,"187","49","85","2","4","","Female Scientists"
"669","6/27/2014 15:19","6/27/2014 15:26","1","","Male","1","1","","1","2",5,5,5,5,5,5,5,5,5,4,2,4,5,5,6,3,3,3,"61","28","60","1","4","","Male Scientists"
"671","6/27/2014 15:26","6/27/2014 15:35","1","","Male","1","1","","1","1",5,6,3,5,6,6,2,5,6,4,5,4,6,6,4,5,5,2,"31","40","70","1","4","","Male Scientists"
"672","6/27/2014 15:30","6/27/2014 15:38","1","","Female","1","1","","1","1",6,7,5,6,7,7,6,6,6,6,6,7,6,1,4,6,2,1,"9","45","70","1","4","","Female Scientists"
"673","6/27/2014 15:32","6/27/2014 15:41","1","","Male","1","1","","1","1",4,4,2,4,4,6,4,3,4,2,2,2,6,4,4,4,4,4,"7","61","93","2","4","","Male Scientists"
"674","6/27/2014 15:40","6/27/2014 15:45","1","","Male","1","1","","1","1",6,5,5,6,5,5,5,5,5,3,6,5,5,5,5,5,5,2,"187","62","92","1","5","","Male Scientists"
"675","6/27/2014 16:00","6/27/2014 16:03","1","","Female","1","1","","1","1",1,6,2,7,4,4,2,6,6,4,2,4,6,4,4,4,1,2,"187","43","74","1","4","","Female Scientists"
"676","6/27/2014 16:03","6/27/2014 16:10","1","","Female","1","1","","1","6",4,6,3,5,5,5,5,4,3,1,3,4,5,4,4,5,3,3,"17","64","90","1","5","","Female Scientists"
"677","6/27/2014 16:11","6/27/2014 16:13","1","","Male","1","1","","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"185","59","88","1","5","","Male Scientists"
"678","6/27/2014 16:12","6/27/2014 16:15","1","","Female","1","1","","1","1",7,6,6,6,7,7,6,6,6,6,7,7,7,7,7,7,6,5,"187","48","79","1","4","","Female Scientists"
"679","6/27/2014 16:14","6/27/2014 16:19","1","","Male","1","1","","1","1",6,5,5,7,5,6,5,6,6,6,6,3,6,5,6,5,6,5,"187","53","82","1","4","","Male Scientists"
"680","6/27/2014 16:14","6/27/2014 16:20","1","","Female","1","1","","1","1",2,2,4,2,2,4,2,4,2,6,2,4,5,2,2,3,2,1,"65","56","84","1","5","","Female Scientists"
"681","6/27/2014 16:19","6/27/2014 16:26","1","","Female","1","1","","1","1",5,4,3,7,7,5,4,4,5,3,3,4,6,5,2,5,6,3,"52","62","94","1","5","","Female Scientists"
"682","6/27/2014 16:15","6/27/2014 16:27","1","","Male","1","1","","1","6",6,6,5,6,6,6,5,5,3,2,5,4,6,5,6,5,4,3,"84","50","75","1","5","","Male Scientists"
"685","6/27/2014 16:31","6/27/2014 16:34","1","","Female","1","1","","1","1",6,6,6,6,6,6,6,6,6,6,5,6,6,6,4,6,5,2,"187","61","91","2","5","","Female Scientists"
"686","6/27/2014 16:26","6/27/2014 16:35","1","","Male","1","1","","1","6",5,4,3,4,4,5,3,4,4,4,4,4,4,4,4,4,3,2,"187","55","88","1","5","","Male Scientists"
"688","6/27/2014 16:32","6/27/2014 16:38","1","","Male","1","1","","1","1",2,3,4,2,3,4,2,4,3,2,2,4,3,2,2,3,3,2,"31","30","58","1","4","","Male Scientists"
"689","6/27/2014 16:47","6/27/2014 16:56","1","","Female","1","1","","2","",4,4,4,4,6,4,4,4,4,4,2,5,5,4,4,4,4,4,"143","69","96","1","4","","Female Scientists"
"690","6/27/2014 16:56","6/27/2014 17:00","1","","Male","1","1","","1","1",5,4,6,5,6,5,4,5,6,4,2,4,6,5,6,5,5,2,"31","53","","1","4","","Male Scientists"
"691","6/27/2014 16:58","6/27/2014 17:01","1","","Male","1","1","","1","1",5,5,1,6,5,5,5,3,3,6,5,6,5,5,5,4,4,1,"187","47","79","1","4","","Male Scientists"
"692","6/27/2014 16:39","6/27/2014 17:03","1","","Male","1","1","","1","1",3,4,5,3,5,4,5,2,2,2,2,3,4,3,3,2,3,2,"87","54","84","1","4","","Male Scientists"
"693","6/27/2014 17:26","6/27/2014 17:34","1","","Female","1","1","","2","",6,4,4,6,6,6,6,6,6,4,5,6,6,4,4,2,7,1,"31","66","96","2","5","","Female Scientists"
"696","6/27/2014 17:50","6/27/2014 17:55","1","","Female","1","1","","1","1",6,6,3,6,7,6,4,6,6,4,6,7,6,6,6,5,4,2,"187","28","57","2","4","","Female Scientists"
"698","6/27/2014 18:07","6/27/2014 18:11","1","","Male","1","1","","1","1",4,4,3,5,5,5,4,4,4,5,5,5,4,4,4,4,5,2,"187","48","86","1","4","","Male Scientists"
"699","6/27/2014 18:12","6/27/2014 18:15","1","","Female","1","1","","1","1",7,7,3,6,7,7,6,6,6,6,2,4,6,6,4,4,6,4,"187","41","68","1","4","","Female Scientists"
"700","6/27/2014 18:14","6/27/2014 18:16","1","","Male","1","1","","2","",5,6,3,7,7,7,7,5,3,7,5,7,7,7,7,3,2,1,"187","64","96","2","5","","Male Scientists"
"701","6/27/2014 18:21","6/27/2014 18:27","1","","Male","1","1","","1","1",4,4,2,5,5,4,3,4,5,5,5,5,5,4,5,5,4,4,"187","44","72","2","4","","Male Scientists"
"702","6/27/2014 18:27","6/27/2014 18:29","1","","Male","1","1","","1","1",7,7,7,7,7,4,4,7,7,4,4,4,7,7,4,7,7,7,"187","65","93","1","5","","Male Scientists"
"703","6/27/2014 18:35","6/27/2014 18:37","1","","Female","1","1","","1","1",1,7,4,4,4,4,4,4,4,4,4,4,4,1,4,1,1,1,"187","53","90","1","5","","Female Scientists"
"704","6/27/2014 18:39","6/27/2014 18:43","1","","Male","1","1","","1","1",5,5,6,5,5,6,5,6,4,5,5,6,6,6,6,5,3,2,"187","51","78","2","4","","Male Scientists"
"705","6/27/2014 18:28","6/27/2014 18:48","1","","Female","1","1","","1","1",6,6,4,6,6,6,6,6,6,2,2,6,6,4,4,4,4,2,"187","50","92","2","5","","Female Scientists"
"706","6/27/2014 18:47","6/27/2014 18:49","1","","Female","1","1","","1","1",6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,2,"187","51","83","1","5","","Female Scientists"
"707","6/27/2014 18:19","6/27/2014 19:00","1","","Female","1","1","","1","1",6,6,5,6,7,6,6,6,6,6,6,6,6,6,7,6,6,2,"187","30","58","1","4","","Female Scientists"
"708","6/27/2014 18:54","6/27/2014 19:06","1","","Male","1","1","","1","1",5,3,2,4,2,5,2,3,3,2,2,2,2,2,2,2,2,2,"80","55","92","1","5","","Male Scientists"
"709","6/27/2014 18:54","6/27/2014 19:06","1","","Male","1","1","","1","1",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"187","42","72","1","4","","Male Scientists"
"710","6/27/2014 19:16","6/27/2014 19:22","1","","Female","1","1","","1","1",7,7,4,7,7,7,4,7,7,4,4,7,7,3,2,2,4,1,"187","48","78","1","4","","Female Scientists"
"712","6/27/2014 19:30","6/27/2014 19:36","1","","Male","1","1","","1","1",3,5,3,3,3,4,2,2,1,2,2,4,4,3,4,1,3,1,"187","56","84","2","4","","Male Scientists"
"713","6/27/2014 19:39","6/27/2014 19:42","1","","Female","1","1","","1","1",6,6,5,6,6,6,2,4,4,4,2,5,6,6,2,6,2,2,"122","64","93","1","5","","Female Scientists"
"715","6/27/2014 21:20","6/27/2014 21:24","1","","Male","1","1","","1","1",6,5,4,5,6,6,6,5,6,1,7,4,5,4,4,2,1,1,"76","38","71","1","4","","Male Scientists"
"717","6/27/2014 21:56","6/27/2014 22:01","1","","Female","1","1","","1","6",4,4,4,4,4,4,4,4,4,5,3,3,4,4,4,4,4,2,"65","64","94","1","5","","Female Scientists"
"720","6/28/2014 0:15","6/28/2014 0:20","1","","Male","1","1","","1","1",3,3,3,3,3,3,3,3,3,5,5,3,4,3,4,3,3,1,"185","35","61","2","4","","Male Scientists"
"721","6/28/2014 1:46","6/28/2014 1:58","1","","Female","1","1","","1","1",4,6,4,4,6,7,6,4,4,5,6,6,4,4,4,4,7,2,"163","52","81","1","5","","Female Scientists"
"722","6/28/2014 2:26","6/28/2014 2:33","1","","Male","1","1","","1","1",5,2,5,5,5,6,4,5,5,5,5,2,6,3,4,3,2,2,"36","64","93","1","4","","Male Scientists"
"723","6/28/2014 3:18","6/28/2014 3:24","1","","Male","1","1","","1","1",4,4,4,5,3,4,5,4,4,5,2,5,4,2,1,2,1,2,"187","","72","1","4","","Male Scientists"
"725","6/28/2014 5:51","6/28/2014 5:57","1","","Female","1","1","","2","",7,2,5,7,5,7,7,2,5,6,7,6,6,7,5,5,2,1,"78","54","95","1","5","","Female Scientists"
"726","6/28/2014 7:54","6/28/2014 8:01","1","","Male","1","1","","1","1",6,6,4,5,5,5,6,6,6,5,4,4,6,6,6,4,5,1,"163","26","57","1","4","","Male Scientists"
"727","6/28/2014 9:01","6/28/2014 9:12","1","","Female","1","1","","1","1",2,6,2,4,6,6,4,2,2,6,4,2,6,7,6,2,6,6,"10","58","85","1","4","","Female Scientists"
"728","6/28/2014 9:14","6/28/2014 9:28","1","","Female","1","1","","1","1",4,4,2,6,4,6,4,4,4,6,3,2,4,6,4,4,4,2,"75","67","93","2","5","","Female Scientists"
"729","6/28/2014 11:11","6/28/2014 11:19","1","","Male","1","1","","1","1",5,4,4,6,6,6,4,6,4,5,6,4,5,5,6,2,3,2,"163","49","80","1","4","","Male Scientists"
"730","6/28/2014 11:38","6/28/2014 11:50","1","","Male","1","1","","1","1",5,4,4,6,5,6,4,4,4,4,4,4,5,6,5,6,3,4,"9","58","84","2","5","","Male Scientists"
"731","6/27/2014 9:32","6/28/2014 13:04","1","","Female","1","1","","1","1",5,6,4,6,6,7,7,6,6,5,7,6,7,3,4,5,6,1,"78","50","77","2","4","","Female Scientists"
"732","6/28/2014 13:27","6/28/2014 13:36","1","","Male","1","1","","1","1",3,4,4,3,4,4,5,3,3,3,4,3,4,4,2,3,4,2,"78","40","66","2","4","","Male Scientists"
"734","6/28/2014 14:09","6/28/2014 14:15","1","","Male","1","1","","1","1",6,6,5,7,6,6,5,6,5,6,6,6,6,6,6,3,5,4,"187","88","88","1","5","","Male Scientists"
"735","6/28/2014 14:34","6/28/2014 14:39","1","","Female","1","1","","1","1",7,7,7,7,7,7,7,7,7,5,4,7,7,7,7,7,6,6,"187","53","89","1","4","","Female Scientists"
"736","6/28/2014 18:07","6/28/2014 18:12","1","","Male","1","1","","1","1",2,4,2,2,3,3,4,2,2,2,4,1,4,2,2,3,1,1,"84","24","52","1","4","","Male Scientists"
"737","6/28/2014 18:32","6/28/2014 18:35","1","","Female","1","1","","1","1",6,6,6,6,5,6,5,6,5,5,6,6,5,5,6,6,5,6,"172","59","88","1","4","","Female Scientists"
"738","6/28/2014 19:57","6/28/2014 20:00","1","","Male","1","1","","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","Male Scientists"
"739","6/28/2014 21:08","6/28/2014 21:16","1","","Male","1","1","","1","1",4,5,4,5,2,5,4,6,6,4,4,5,4,5,4,5,4,2,"80","59","91","1","4","","Male Scientists"
"741","6/28/2014 23:53","6/28/2014 23:58","1","","Female","1","1","","1","1",4,4,4,4,6,5,4,4,6,5,5,4,4,4,4,3,4,2,"185","52","80","2","5","","Female Scientists"
"742","6/29/2014 9:36","6/29/2014 9:41","1","","Male","1","1","","1","1",1,2,2,5,6,5,2,5,5,5,3,5,5,5,5,3,3,1,"151","64","89","1","5","","Male Scientists"
"743","6/29/2014 8:33","6/29/2014 9:52","1","","Female","1","1","","1","1",7,7,7,7,7,7,1,7,7,7,1,4,7,7,7,7,4,1,"185","40","78","1","4","","Female Scientists"
"744","6/29/2014 10:12","6/29/2014 10:15","1","","Male","1","1","","1","6",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"9","50","92","2","4","","Male Scientists"
"745","6/29/2014 11:23","6/29/2014 11:34","1","","Female","1","1","","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"187","24","50","1","4","","Female Scientists"
"746","6/29/2014 13:31","6/29/2014 13:44","1","","Male","1","1","","1","1",NA,NA,NA,6,NA,NA,NA,7,NA,NA,NA,7,NA,NA,NA,NA,7,NA,"53","42","75","1","4","","Male Scientists"
"747","6/29/2014 14:33","6/29/2014 14:41","1","","Female","1","1","","1","1",4,6,4,4,6,6,2,4,4,6,2,4,6,6,4,6,2,1,"24","46","75","1","4","","Female Scientists"
"748","6/29/2014 15:26","6/29/2014 15:30","1","","Male","1","1","","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","Male Scientists"
"750","6/29/2014 15:37","6/29/2014 16:06","1","","Female","1","1","","1","1",5,6,2,5,5,6,6,5,5,5,6,4,5,4,6,3,6,3,"143","32","59","1","4","","Female Scientists"
"751","6/29/2014 18:23","6/29/2014 18:27","1","","Male","1","1","","1","1",5,4,5,4,4,5,4,3,5,5,5,2,4,4,4,4,4,3,"65","39","69","1","4","","Male Scientists"
"752","6/29/2014 20:01","6/29/2014 20:11","1","","Male","1","1","","1","1",5,6,5,6,6,6,6,5,6,5,6,5,6,6,6,6,6,3,"80","54","86","1","5","","Male Scientists"
"754","6/29/2014 23:01","6/29/2014 23:05","1","","Female","1","1","","2","",7,4,6,7,5,6,6,6,6,6,6,6,6,4,3,4,6,3,"122","59","95","2","4","","Female Scientists"
"756","6/30/2014 2:04","6/30/2014 2:13","1","","Male","1","1","","1","1",5,7,4,5,7,6,5,5,4,5,6,4,6,4,6,5,4,4,"140","55","91","1","5","","Male Scientists"
"757","6/27/2014 17:42","6/30/2014 2:51","1","","Female","1","1","","1","1",3,4,3,4,3,4,5,4,5,3,4,4,4,4,4,4,3,2,"168","34","","1","4","","Female Scientists"
"758","6/30/2014 3:19","6/30/2014 3:28","1","","Female","1","1","","1","1",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"36","57","84","1","4","","Female Scientists"
"759","6/30/2014 4:00","6/30/2014 4:06","1","","Male","1","1","","1","1",4,4,4,5,4,4,4,6,4,4,6,4,NA,4,4,4,4,2,"36","38","71","1","4","","Male Scientists"
"760","6/30/2014 4:18","6/30/2014 4:31","1","","Female","1","1","","1","1",2,2,3,4,2,2,3,3,3,4,5,4,5,3,4,3,3,3,"65","58","88","1","5","","Female Scientists"
"761","6/30/2014 5:25","6/30/2014 5:35","1","","Male","1","1","","1","1",5,5,5,2,6,6,6,5,5,2,2,2,6,2,2,2,4,2,"36","43","77","1","4","","Male Scientists"
"764","6/30/2014 7:31","6/30/2014 7:35","1","","Female","1","1","","1","1",3,4,5,4,4,5,3,4,5,5,5,4,5,3,3,3,3,3,"78","41","86","1","4","","Female Scientists"
"765","6/30/2014 8:33","6/30/2014 8:38","1","","Female","1","1","","1","1",7,7,NA,4,7,7,NA,4,NA,NA,4,4,7,7,NA,4,NA,4,"168","53","84","1","4","","Female Scientists"
"766","6/30/2014 10:21","6/30/2014 10:24","1","","Female","1","1","","1","1",4,4,4,4,4,4,4,4,4,1,1,4,4,4,4,4,4,4,"48","53","83","1","4","","Female Scientists"
"767","6/30/2014 11:31","6/30/2014 11:38","1","","Female","1","1","","1","1",6,3,2,6,5,6,3,3,6,2,5,6,5,6,5,2,5,2,"65","53","83","2","4","","Female Scientists"
"768","6/30/2014 12:18","6/30/2014 12:26","1","","Male","1","1","","1","1",3,4,4,3,5,5,4,2,3,2,4,2,4,4,3,4,4,2,"163","35","63","1","4","","Male Scientists"
"769","6/30/2014 13:19","6/30/2014 13:23","1","","Female","1","1","","1","1",5,5,3,5,6,5,5,5,6,2,3,4,5,4,4,4,3,3,"187","57","86","1","4","","Female Scientists"
"770","6/30/2014 13:51","6/30/2014 13:59","1","","Male","1","1","","2","",4,4,4,4,4,3,4,4,4,2,2,2,4,4,4,4,4,3,"187","59","97","1","5","","Male Scientists"
"771","6/30/2014 14:27","6/30/2014 14:38","1","","Female","1","1","","1","1",7,7,7,7,7,7,6,7,7,4,6,7,7,7,7,7,6,4,"65","61","90","2","4","","Female Scientists"
"772","6/30/2014 15:09","6/30/2014 15:14","1","","Male","1","1","","1","1",5,5,3,5,3,5,3,4,5,2,4,3,3,5,5,6,2,4,"157","41","74","1","4","","Male Scientists"
"775","6/30/2014 17:27","6/30/2014 17:46","1","","Male","1","1","","1","6",5,5,4,5,5,4,4,6,5,5,6,5,6,4,2,5,3,2,"187","59","88","2","5","","Male Scientists"
"776","7/1/2014 0:21","7/1/2014 0:26","1","","Male","1","1","","2","",2,1,1,4,2,3,4,3,1,3,3,3,3,2,2,1,1,1,"123","56","","1","5","","Male Scientists"
"777","7/1/2014 2:53","7/1/2014 3:25","1","","Male","1","1","","1","1",5,3,4,4,6,6,3,1,1,6,4,3,6,6,7,4,3,3,"36","44","74","1","4","","Male Scientists"
"779","7/1/2014 8:06","7/1/2014 8:09","1","","Female","1","1","","1","1",4,4,5,5,4,5,4,4,5,4,4,5,5,5,4,4,5,4,"86","45","79","1","4","","Female Scientists"
"780","7/1/2014 8:40","7/1/2014 8:47","1","","Female","1","1","","1","6",5,6,5,6,5,6,4,5,6,6,5,6,6,5,6,4,4,4,"42","46","90","2","4","","Female Scientists"
"781","7/1/2014 9:01","7/1/2014 9:05","1","","Male","1","1","","1","1",6,4,6,5,6,5,6,2,3,2,1,5,6,4,4,4,3,1,"122","62","92","2","4","","Male Scientists"
"782","7/1/2014 11:44","7/1/2014 11:52","1","","Male","1","1","","1","1",3,2,4,4,7,6,3,5,4,6,6,6,4,4,4,6,4,2,"45","55","84","1","5","","Male Scientists"
"783","7/1/2014 13:20","7/1/2014 13:23","1","","Female","1","1","","1","1",3,6,5,5,4,2,5,4,3,1,2,6,6,4,4,1,2,2,"17","41","68","1","4","","Female Scientists"
"784","7/1/2014 13:26","7/1/2014 13:31","1","","Male","1","1","","1","1",4,3,4,4,6,6,5,5,5,3,4,4,6,5,4,4,4,3,"65","53","87","1","5","","Male Scientists"
"785","7/1/2014 14:10","7/1/2014 14:14","1","","Female","1","1","","1","1",4,4,4,4,4,5,2,4,4,5,5,4,4,4,4,4,5,4,"84","51","81","1","4","","Female Scientists"
"786","7/1/2014 16:05","7/1/2014 16:11","1","","Male","1","1","","1","1",4,4,1,4,4,4,4,4,4,4,7,1,4,4,4,1,4,1,"179","38","71","2","4","","Male Scientists"
"787","7/1/2014 16:08","7/1/2014 16:26","1","","Female","1","1","","1","1",5,5,4,6,6,6,5,4,6,3,5,6,5,7,6,5,5,5,"168","49","94","2","4","","Female Scientists"
"788","6/27/2014 16:03","7/1/2014 16:43","1","","Male","1","1","","1","1",5,4,4,6,5,6,3,5,5,5,5,4,4,2,3,2,4,2,"185","35","63","2","4","","Male Scientists"
"789","7/1/2014 21:48","7/1/2014 21:51","1","","Male","1","1","","1","1",2,2,2,5,3,2,2,6,2,5,2,4,2,2,2,2,2,2,"187","32","59","1","4","","Male Scientists"
"790","7/2/2014 6:24","7/2/2014 6:30","1","","Female","1","1","","1","1",4,4,2,5,5,5,5,5,5,6,4,3,5,4,4,4,5,4,"78","55","90","1","4","","Female Scientists"
"791","7/2/2014 11:37","7/2/2014 11:45","1","","Male","1","1","","1","1",6,5,3,3,5,6,6,6,5,6,6,2,7,2,2,2,5,2,"78","57","87","1","4","","Male Scientists"
"794","7/2/2014 23:01","7/2/2014 23:05","1","","Female","1","1","","1","1",4,4,5,2,4,4,4,4,4,4,2,2,2,2,4,4,5,4,"137","37","73","1","4","","Female Scientists"
"795","7/3/2014 21:15","7/3/2014 21:20","1","","Male","1","1","","1","1",2,3,3,5,4,5,3,3,2,2,1,4,5,3,4,2,4,2,"84","55","82","1","4","","Male Scientists"
"812","7/4/2014 12:14","7/4/2014 12:19","1","","Female","1","1","","1","1",3,3,3,6,6,6,5,3,3,2,3,5,5,3,3,3,2,2,"60","53","88","1","4","","Female Scientists"
"838","7/7/2014 15:19","7/7/2014 15:23","1","","Male","1","1","","2","",6,6,6,6,6,6,6,6,7,2,2,4,6,7,7,6,7,5,"65","65","95","1","4","","Male Scientists"
"841","7/8/2014 14:55","7/8/2014 15:03","1","","Male","1","1","","1","6",5,3,2,4,6,6,4,3,6,2,2,2,6,6,3,5,2,2,"61","56","90","1","5","","Male Scientists"
"843","7/8/2014 19:16","7/8/2014 19:21","1","","Female","1","1","","1","6",2,5,3,5,3,3,6,5,2,4,6,4,6,5,4,1,4,2,"161","66","92","1","5","","Female Scientists"
"848","7/9/2014 12:24","7/9/2014 13:40","1","","Male","1","1","","1","1",5,6,3,5,5,5,5,5,5,3,3,5,5,5,5,6,3,3,"138","51","79","1","4","","Male Scientists"
